기준월,년,월,콘텐츠구분,서비스 형태,프로그램 제목,프로그램 코드,매출,KBS저작권료,외부저작권료
2025-01-01,2025,1,KBS,VOD,이중섭탄생 100주년 기념 다큐드라마,T2016-0552,566,487,0
2025-01-01,2025,1,KBS,VOD,너는 내 운명,T2013-0373,3292197,2831289,0
2025-01-01,2025,1,KBS,VOD,KBS 웹드라마(프린스의 왕자),T2015-0306,257,221,0
2025-01-01,2025,1,KBS,VOD,장애인의 날 특집 드라마,T2013-0167,78,67,0
2025-01-01,2025,1,KBS,VOD,다문화 특집 드라마 반짝반짝 작은 별,T2015-0697,237,204,0
2025-01-01,2025,1,KBS,VOD,창극 시트콤 옥이네,T2014-0865,567,488,0
2025-01-01,2025,1,KBS,VOD,결혼이야기,T2014-0842,2317,1993,0
2025-01-01,2025,1,KBS,VOD,천국의 아이들,T2002-0587,2312,1988,0
2025-01-01,2025,1,KBS,VOD,함께 그리는 그림,AG2020-0011,103,89,0
2025-01-01,2025,1,KBS,VOD,2015 KBS 드라마 스페셜(가만히 있으랴),T2015-0033,0,0,0
2025-01-01,2025,1,KBS,VOD,2015 KBS 드라마 스페셜(머리 심는 날),T2015-0033,0,0,0
2025-01-01,2025,1,KBS,VOD,2015 KBS 드라마 스페셜(바람은 소망하는대로 분다),T2015-0033,0,0,0
2025-01-01,2025,1,KBS,VOD,2015 KBS 드라마 스페셜(웃기는 여자),T2015-0033,0,0,0
2025-01-01,2025,1,KBS,VOD,굿바이 솔로,T2006-0013,80732,69430,0
2025-01-01,2025,1,KBS,VOD,올드미스 다이어리,T2004-0965,1180428,1015168,0
2025-01-01,2025,1,KBS,VOD,목욕탕집 남자들,T2000-0485,3512076,3020385,0
2025-01-01,2025,1,KBS,VOD,솔약국집 아들들,T2009-0093,1292576,1111615,0
2025-01-01,2025,1,KBS,VOD,저 푸른 초원 위에,T2002-0847,120160,103338,0
2025-01-01,2025,1,KBS,VOD,성장드라마 반올림 3,T2006-0094,48885,42041,0
2025-01-01,2025,1,KBS,VOD,도망자 Plan.B,T2010-1153,0,0,0
2025-01-01,2025,1,KBS,VOD,고맙다 아들아,T2014-0976,0,0,0
2025-01-01,2025,1,KBS,VOD,KBS 웹드라마(어바웃 러브),T2015-0306,0,0,0
2025-01-01,2025,1,KBS,VOD,직장의 신,T2013-0092,759673,653319,0
2025-01-01,2025,1,KBS,VOD,해외특별기획 드라마 초한지,T2013-0042,0,0,0
2025-01-01,2025,1,KBS,VOD,브레인,T2011-0747,0,0,0
2025-01-01,2025,1,KBS,VOD,임진왜란 1592,T2014-0645,0,0,0
2025-01-01,2025,1,KBS,VOD,주말 드라마 같이 살래요,T2018-0017,0,0,0
2025-01-01,2025,1,KBS,VOD,좀비탐정,T2020-0358,0,0,0
2025-01-01,2025,1,KBS,VOD,뽈룬티어,T2025-0004,0,0,0
2025-01-01,2025,1,KBS,VOD,설 특집 전국 다둥이 가족자랑,T2025-0001,0,0,0
2025-01-01,2025,1,KBS,VOD,설 특집 트롯대잔치 -THE COLOR-,T2025-0009,0,0,0
2025-01-01,2025,1,KBS,VOD,2024 KBS 연기대상,T2024-0669,3696,3179,0
2025-01-01,2025,1,KBS,VOD,2024 KBS 연예대상,T2024-0684,8775603,7547019,0
2025-01-01,2025,1,KBS,VOD,2025 카운트다운 쇼 LIGHT NOW,T2024-0709,67,58,0
2025-01-01,2025,1,KBS,VOD,나라는 가수 인 독일,T2024-0688,5329045,2635213,2264844
2025-01-01,2025,1,KBS,VOD,세차JANG,T2024-0618,760281,653842,0
2025-01-01,2025,1,KBS,VOD,셀럽병사의 비밀,T2024-0541,3836910,3299743,0
2025-01-01,2025,1,KBS,VOD,뮤비뱅크 2,T2015-0081,0,0,0
2025-01-01,2025,1,KBS,VOD,"특집다큐 60년의 도전, 팀코리아 기적을 건설하다",T2024-0731,0,0,0
2025-01-01,2025,1,KBS,VOD,"물때, 달의 바다 스페셜",T2025-0016,0,0,0
2025-01-01,2025,1,KBS,VOD,설 특집 700만개의 아리랑,T2024-0735,0,0,0
2025-01-01,2025,1,KBS,VOD,설 특집 글로벌 한인 기행 김영철이 간다 2부작,T2024-0734,0,0,0
2025-01-01,2025,1,KBS,VOD,설 특집 다큐 노망? 로망!,T2024-0741,0,0,0
2025-01-01,2025,1,KBS,VOD,신년기획 전환의 시대 한국 경제 미래를 묻다,T2024-0738,0,0,0
2025-01-01,2025,1,KBS,VOD,"신년특집다큐 AI 패권 전쟁, 승자는 누구인가?",T2024-0718,0,0,0
2025-01-01,2025,1,KBS,VOD,신년특집다큐 길 잃은 야생동물 콘크리트 사파리,T2024-0364,0,0,0
2025-01-01,2025,1,KBS,VOD,신년특집다큐 독도의 무명씨들,T2024-0561,0,0,0
2025-01-01,2025,1,KBS,VOD,2024 KBS 영상실록 국내편,T2024-0727,9537,8202,0
2025-01-01,2025,1,KBS,VOD,바다 건너 사랑 3,T2024-0506,4059,3491,0
2025-01-01,2025,1,KBS,VOD,생방송 굿모닝 대한민국,T2024-0674,10516,9044,0
2025-01-01,2025,1,KBS,VOD,올라운더: 춤추는 라오스 소녀,T2024-0654,614,528,0
2025-01-01,2025,1,KBS,VOD,특집 조수미 크리스마스 콘서트,T2024-0667,291164,250401,0
2025-01-01,2025,1,KBS,VOD,특집다큐 마이 홈그라운드,T2024-0657,3758,3232,0
2025-01-01,2025,1,KBS,VOD,행복한 지도,T2015-0355,0,0,0
2025-01-01,2025,1,KBS,VOD,토마스와 친구들2,T9999-0017,0,0,0
2025-01-01,2025,1,KBS,VOD,우루루,T9999-0024,0,0,0
2025-01-01,2025,1,KBS,VOD,대선후보 KBS 초청토론,T2017-0314,0,0,0
2025-01-01,2025,1,KBS,VOD,끝까지 간다,T2016-0761,0,0,0
2025-01-01,2025,1,KBS,VOD,여름특선 만화 변신자동차 또봇,T2018-0476,0,0,0
2025-01-01,2025,1,KBS,VOD,회사 가기 싫어,T2018-0475,0,0,0
2025-01-01,2025,1,KBS,VOD,제야음악회 2020 새날마중,T2019-0451,0,0,0
2025-01-01,2025,1,KBS,VOD,빌런의 나라,T2024-0645,0,0,0
2025-01-01,2025,1,KBS,VOD,킥킥킥킥,T2024-0472,0,0,0
2025-01-01,2025,1,KBS,VOD,독수리 5형제를 부탁해!,T2024-0604,0,0,0
2025-01-01,2025,1,KBS,VOD,꽃피는 봄이 오면,T2006-1055,82279,70760,0
2025-01-01,2025,1,KBS,VOD,백만송이 장미,T2003-1094,5901,5075,0
2025-01-01,2025,1,KBSN,VOD,위장취업,AG2023-0006,29716,0,25259
2025-01-01,2025,1,KBSN,VOD,오늘도 지송합니다,CA2024-1205,7767361,0,6602257
2025-01-01,2025,1,KBSN,VOD,리뷰잇,AG2024-0012,355,0,302
2025-01-01,2025,1,KBSN,VOD,경제 스포트라이트,AG2024-0008,2291,0,1947
2025-01-01,2025,1,KBSN,VOD,킹스맨 - 성공의 비결,AG2024-0006,2,0,2
2025-01-01,2025,1,KBSN,VOD,홍판사판,AG2024-0005,1140,0,969
2025-01-01,2025,1,KBSN,VOD,우리들의 지식살롱,AG2024-0003,1135,0,965
2025-01-01,2025,1,KBSN,VOD,대호 왔 대호,AG2024-0002,8448,0,7181
2025-01-01,2025,1,KBSN,VOD,MAKE미남,AG2024-0001,22297,0,18952
2025-01-01,2025,1,KBSN,VOD,뷰티 유레카,AG2023-0012,323,0,275
2025-01-01,2025,1,KBSN,VOD,먹지순례,AG2023-0011,1678,0,1426
2025-01-01,2025,1,KBSN,VOD,중매술사,AG2023-0010,40912,0,34775
2025-01-01,2025,1,KBSN,VOD,연애의 참견 NEW,AG2019-0026,16586412,0,14098450
2025-01-01,2025,1,KBSN,VOD,내일은 천재,AG2022-0004,58754,0,49941
2025-01-01,2025,1,KBSN,VOD,비밀남녀,AG2022-0003,35316,0,30019
2025-01-01,2025,1,KBSN,VOD,무엇이든 물어보살,AG2019-0005,12609240,0,10717854
2025-01-01,2025,1,KBSN,VOD,이십세기 힛-트쏭,AG2020-0002,5297036,0,4502481
2025-01-01,2025,1,KBSN,VOD,국민 영수증,AG2021-0006,65248,0,55461
2025-01-01,2025,1,KBSN,VOD,연애의 참견2,AG2018-0060,771870,0,656090
2025-01-01,2025,1,KBSN,VOD,썰바이벌,AG2021-0001,35997,0,30597
2025-01-01,2025,1,KBSN,VOD,연애의 참견,AG2018-0003,130194,0,110665
2025-01-01,2025,1,KBSN,VOD,나는 차였어,AG2020-0037,5842,0,4966
2025-01-01,2025,1,KBSN,VOD,나는 차였어2,AG2020-0038,8936,0,7596
2025-01-01,2025,1,KBSN,VOD,실연박물관,AG2021-0005,3591,0,3052
2025-01-01,2025,1,KBSN,VOD,날아라 슛돌이 3기,AG2019-0014,50899,0,43264
2025-01-01,2025,1,KBSN,VOD,코인 법률방 시즌2,AG2019-0002,2262,0,1923
2025-01-01,2025,1,KBSN,VOD,양세형의 짤방공작소,AG2018-0004,833,0,708
2025-01-01,2025,1,KBSN,VOD,닥터하우스,AG2018-0008,833,0,708
2025-01-01,2025,1,KBSN,VOD,코인 법률방,AG2018-0068,2595,0,2206
2025-01-01,2025,1,KBSN,VOD,얼큰한 여자들,AG2018-0069,252,0,214
2025-01-01,2025,1,KBSN,VOD,차트를 달리는 소녀,PG2160019J,1271,0,1080
2025-01-01,2025,1,KBSN,VOD,셀럽뷰티,AG2020-0010,444,0,377
2025-01-01,2025,1,KBSN,VOD,엄마는 고슴도치 시즌1,PG2160002D,126,0,107
2025-01-01,2025,1,KBSN,VOD,셀럽뷰티 3,AG2021-0002,62,0,53
2025-01-01,2025,1,KBSN,VOD,트렌드 위드미,AG2019-0013,196,0,167
2025-01-01,2025,1,KBSN,VOD,한채영 부티크,AG2019-0010,15,0,13
2025-01-01,2025,1,KBSN,VOD,쇼핑의 참견,AG2019-0011,1,0,1
2025-01-01,2025,1,KBSN,VOD,최강남녀,PG2160005J,778,0,661
2025-01-01,2025,1,KBSN,VOD,쇼핑의 참견2,AG2019-0017,5,0,4
2025-01-01,2025,1,KBSN,VOD,트렌드 위드 미 시즌2,AG2019-0018,68,0,58
2025-01-01,2025,1,KBSN,VOD,이장님의 스포일러,AG2018-0072,42,0,36
2025-01-01,2025,1,KBSN,VOD,오래된 만남 추구,AG2025-0003,0,0,0
2025-01-01,2025,1,KBSN,VOD,중매술사2,AG2025-0001,0,0,0
2025-01-01,2025,1,자체수급,VOD,나의 X같은 스무살,KM2023030050,15945,0,13553
2025-01-01,2025,1,자체수급,VOD,예능대부 갓경규(공동),AG2024-0009,2022,0,809
2025-01-01,2025,1,자체수급,VOD,예능대부 갓경규(자체),AG2024-0009,1497,0,1198
2025-01-01,2025,1,자체수급,VOD,이경규의 킬링무비,AG2024-0010,2326,0,1861
2025-01-01,2025,1,자체수급,VOD,이사장님은 9등급,KM2024020023,26257,0,22318
2025-01-01,2025,1,자체수급,VOD,집사는 꿈,KM2024040008,5247,0,4198
2025-01-01,2025,1,자체수급,VOD,Be my K-Guide : 한일남녀 편,KM2025030003,0,0,0
2025-01-01,2025,1,자체수급,VOD,우리 연애 시뮬레이션,KM2023030041,76839,0,36114
2025-01-01,2025,1,자체수급,기타,우리 연애 시뮬레이션(영화),KM2023030041,92244,0,43355
2025-01-01,2025,1,자체수급,VOD,러브 메이트,KM2023030043,40061,0,18829
2025-01-01,2025,1,자체수급,기타,러브메이트(영화),KM2023030043,0,0,0
2025-01-01,2025,1,자체수급,기타,마이 스윗 디어(영화),KM2021090036,17429,0,0
2025-01-01,2025,1,자체수급,기타,인간발전,KM2025040013,0,0,0
2025-01-01,2025,1,자체수급,VOD,굿닥터(일본판),KM2018110011,4167,0,0
2025-01-01,2025,1,KBS,LIVE,KBS 실시간,CA1000-0002,214105464,203400191,0
2025-01-01,2025,1,KBS,NVOD,KBS NVOD,CA2000-0001,85989380,73950867,0
2025-01-01,2025,1,KBS,NVOD,KBS NVOD 태종이방원,T2021-0263,479202,335441,0
2025-01-01,2025,1,KBSN,LIVE,KBSN 실시간,CA1000-0003,82383285,0,73414957
2025-01-01,2025,1,KBSN,NVOD,KBSN NVOD,CA2000-0002,5366500,0,2919900
2025-01-01,2025,1,KBS,광고,"KBS 광고 프리롤, 미드롤",CA1001-0001,12991665,10393332,0
2025-01-01,2025,1,KBSN,광고,KBSN 광고 프리롤,CA1001-0002,23469,0,18775
2025-01-01,2025,1,영화,기타,웨이브 영화,CA9999-0003,452059,0,393981
2025-02-01,2025,2,KBS,SVOD,1박2일 시즌4,T2008-0189,53488856,46000416,0
2025-02-01,2025,2,KBS,SVOD,공사창립특집 2부작 리더,T2025-0007,0,0,0
2025-02-01,2025,2,KBS,SVOD,광복 80년 나의 호국 영웅,T2025-0034,0,0,0
2025-02-01,2025,2,KBS,SVOD,공부와 놀부,T2025-0054,0,0,0
2025-02-01,2025,2,KBS,SVOD,2024 창원 K-POP 월드 페스티벌,T2024-0536,227,195,0
2025-02-01,2025,2,KBS,SVOD,미 싱 (Me Sing),T2024-0603,2241,1927,0
2025-02-01,2025,2,KBS,SVOD,제45회 청룡영화상 시상식,T2024-0670,119587,102845,0
2025-02-01,2025,2,KBS,SVOD,나라는 가수 인 스페인,T2024-0576,2263075,1119090,961807
2025-02-01,2025,2,KBS,SVOD,더 딴따라,T2024-0383,16423593,8121467,6980027
2025-02-01,2025,2,KBS,SVOD,뮤직뱅크 인 창원,T2024-0610,949,816,0
2025-02-01,2025,2,KBS,SVOD,폭소클럽 2,T2006-1011,2391,2056,0
2025-02-01,2025,2,KBS,SVOD,동물은 훌륭하다,T2024-0512,2475359,2128809,0
2025-02-01,2025,2,KBS,SVOD,추석특집쇼 이찬원의 선물,T2024-0416,149213,128323,0
2025-02-01,2025,2,KBS,SVOD,KBS 대기획 - 딴따라 JYP,T2024-0479,48401,41625,0
2025-02-01,2025,2,KBS,SVOD,메소드 클럽,T2024-0452,50169,43145,0
2025-02-01,2025,2,KBS,SVOD,폭소클럽,T2002-0713,834,717,0
2025-02-01,2025,2,KBS,SVOD,보령머드축제 개막기념 K-POP SUPER LIVE,T2024-0395,166,143,0
2025-02-01,2025,2,KBS,SVOD,제3회 청룡시리즈어워즈,T2024-0427,31602,27178,0
2025-02-01,2025,2,KBS,SVOD,한·아세안 뮤직페스티벌 <ROUND in Korea>,T2024-0403,17,15,0
2025-02-01,2025,2,KBS,SVOD,2024 코리안 페스티벌,T2024-0327,33,28,0
2025-02-01,2025,2,KBS,SVOD,아이엠 온더비트,T2024-0319,103,89,0
2025-02-01,2025,2,KBS,SVOD,팝업상륙작전,T2024-0207,36714,31574,0
2025-02-01,2025,2,KBS,SVOD,2장1절,T2024-0065,24264,20867,0
2025-02-01,2025,2,KBS,SVOD,KBS 슈퍼콩서트,T2024-0182,3580,3079,0
2025-02-01,2025,2,KBS,SVOD,MAKEMATE1,T2024-0209,33621,14168,17147
2025-02-01,2025,2,KBS,SVOD,김연자 더 글로리,T2024-0272,2998,2578,0
2025-02-01,2025,2,KBS,SVOD,서울 페스타 2024 개막공연,T2024-0273,372,320,0
2025-02-01,2025,2,KBS,SVOD,싱크로유,T2024-0142,2733889,2351145,0
2025-02-01,2025,2,KBS,SVOD,코리아 온 스테이지 - 뉴 제너레이션,T2024-0285,15,13,0
2025-02-01,2025,2,KBS,SVOD,하이엔드 소금쟁이,T2024-0181,170416,146558,0
2025-02-01,2025,2,KBS,SVOD,최수종의 여행사담,T2024-0287,1210,0,968
2025-02-01,2025,2,KBS,SVOD,설 특집 진성빅쇼 복(BOK) 대한민국,T2024-0025,3959,3405,0
2025-02-01,2025,2,KBS,SVOD,2023 창원 K-POP 월드 페스티벌,T2023-0336,306,263,0
2025-02-01,2025,2,KBS,SVOD,별의별 중계 시즌2,T2023-0352,0,0,0
2025-02-01,2025,2,KBS,SVOD,제44회 청룡영화상 시상식,T2023-0398,22087,18995,0
2025-02-01,2025,2,KBS,SVOD,코리아 온 스테이지 인 런던,T2023-0347,1491,1282,0
2025-02-01,2025,2,KBS,SVOD,골든 걸스,T2023-0309,196161,168698,0
2025-02-01,2025,2,KBS,SVOD,2023 서울 드라마 어워즈,T2023-0278,167,144,0
2025-02-01,2025,2,KBS,SVOD,KBS 대기획 ㅇㅁㄷ 지오디,T2023-0245,82815,71221,0
2025-02-01,2025,2,KBS,SVOD,김연자 진성 한가위 빅쇼,T2023-0295,1959,1685,0
2025-02-01,2025,2,KBS,SVOD,미녀들의 수다,T2006-0996,52346,45018,0
2025-02-01,2025,2,KBS,SVOD,지구 위 블랙박스,T2022-0678,2872,2470,0
2025-02-01,2025,2,KBS,SVOD,2023 새만금 세계스카우트잼버리 K팝 슈퍼라이브,T2023-0244,515,443,0
2025-02-01,2025,2,KBS,SVOD,제2회 청룡시리즈어워즈,T2023-0203,10003,8603,0
2025-02-01,2025,2,KBS,SVOD,오늘부터 구독중,T2023-0151,3,3,0
2025-02-01,2025,2,KBS,SVOD,날아라 슛돌이 1기,T2006-0106,54501,46871,0
2025-02-01,2025,2,KBS,SVOD,서울 페스타 2023 개막공연,T2023-0087,116,100,0
2025-02-01,2025,2,KBS,SVOD,마이 리틀 히어로,T2023-0172,96480,82973,0
2025-02-01,2025,2,KBS,SVOD,생존게임 코드레드,T2023-0154,74812,64338,0
2025-02-01,2025,2,KBS,SVOD,스펀지,T2003-1187,164983,141885,0
2025-02-01,2025,2,KBS,SVOD,신동엽 신봉선의 샴페인,T2008-0190,2418,2079,0
2025-02-01,2025,2,KBS,SVOD,노머니 노아트,T2023-0034,1828,1572,0
2025-02-01,2025,2,KBS,SVOD,촌스럽게 여기도 안 와봤어?,T2023-0016,335,288,0
2025-02-01,2025,2,KBS,SVOD,더 시즌즈,T2022-1011,5692045,4895159,0
2025-02-01,2025,2,KBS,SVOD,KBS 설 대기획 송골매 콘서트 40년만의 비행,T2022-0909,6813,5859,0
2025-02-01,2025,2,KBS,SVOD,걸어서 환장 속으로,T2022-0918,74347,63938,0
2025-02-01,2025,2,KBS,SVOD,2023 KBS 연기대상,T2023-0438,26129,22471,0
2025-02-01,2025,2,KBS,SVOD,2023 KBS 연예대상,T2023-0450,7690,6613,0
2025-02-01,2025,2,KBS,SVOD,2022 KBS 연기대상,T2022-0943,11734,10091,0
2025-02-01,2025,2,KBS,SVOD,2022 KBS 연예대상,T2022-0944,3441,2959,0
2025-02-01,2025,2,KBS,SVOD,제 43회 청룡영화상 시상식,T2022-0899,6913,5945,0
2025-02-01,2025,2,KBS,SVOD,스테이지 W 인 목포,T2022-0864,9,8,0
2025-02-01,2025,2,KBS,SVOD,달리는 풀코스,T2022-0911,172,148,0
2025-02-01,2025,2,KBS,SVOD,2022 창원 K-POP 월드 페스티벌,T2022-0837,1,1,0
2025-02-01,2025,2,KBS,SVOD,2023 코리안 페스티벌 -THE NEXT,T2022-0823,68,58,0
2025-02-01,2025,2,KBS,SVOD,배틀트립 2,T2022-0818,148190,127443,0
2025-02-01,2025,2,KBS,SVOD,세컨 하우스,T2022-0842,20292,17451,0
2025-02-01,2025,2,KBS,SVOD,2022 서울 드라마 어워즈,T2022-0762,269,231,0
2025-02-01,2025,2,KBS,SVOD,라운드 테이블,T2022-0717,881,576,211
2025-02-01,2025,2,KBS,SVOD,스포츠 골든벨,T2022-0755,1231,1059,0
2025-02-01,2025,2,KBS,SVOD,광복 77주년 코리아 온 스테이지,T2022-0673,315,271,0
2025-02-01,2025,2,KBS,SVOD,상상플러스,T2004-0949,214004,184043,0
2025-02-01,2025,2,KBS,SVOD,서울 페스타 2022,T2022-0676,0,0,0
2025-02-01,2025,2,KBS,SVOD,여걸파이브,V2006-0674,22034,18949,0
2025-02-01,2025,2,KBS,SVOD,자유선언 주먹이 운다,AG2022-0006,19330,16624,0
2025-02-01,2025,2,KBS,SVOD,해피선데이 여걸식스,V2006-0688,55313,47569,0
2025-02-01,2025,2,KBS,SVOD,1박2일 시즌1,T2005-0230,24893371,21408299,0
2025-02-01,2025,2,KBS,SVOD,옥탑방의 문제아들,T2018-0562,532589,458027,0
2025-02-01,2025,2,KBS,SVOD,사장님 귀는 당나귀 귀,T2019-0063,20277280,17438461,0
2025-02-01,2025,2,KBS,SVOD,빼고파,T2022-0105,18589,15987,0
2025-02-01,2025,2,KBS,SVOD,개승자,T2021-0448,62783,53993,0
2025-02-01,2025,2,KBS,SVOD,아기싱어,T2021-0480,49368,42456,0
2025-02-01,2025,2,KBS,SVOD,해피 선데이 (슈퍼맨이 돌아왔다),T2013-0476,21549824,18532849,0
2025-02-01,2025,2,KBS,SVOD,개는 훌륭하다,T2019-0348,824586,709144,0
2025-02-01,2025,2,KBS,SVOD,신상 출시 편스토랑,T2019-0286,10964849,9429770,0
2025-02-01,2025,2,KBS,SVOD,살림하는 남자들,T2016-0651,18135716,15596716,0
2025-02-01,2025,2,KBS,SVOD,유희열의 스케치북,T2009-0165,184242,158448,0
2025-02-01,2025,2,KBS,SVOD,불후의 명곡2,T2011-0781,5820748,5005843,0
2025-02-01,2025,2,KBS,SVOD,갓파더,T2021-0421,37295,32074,0
2025-02-01,2025,2,KBS,SVOD,오늘부터 무해하게,T2021-0432,4473,3847,0
2025-02-01,2025,2,KBS,SVOD,2021 KBS 연예대상,T2021-0533,2490,2141,0
2025-02-01,2025,2,KBS,SVOD,조선팝 어게인 송가인,T2021-0608,11616,9990,0
2025-02-01,2025,2,KBS,SVOD,청춘야구단,T2022-0088,18227,15675,0
2025-02-01,2025,2,KBS,SVOD,요즘 것들이 수상해,T2022-0199,1397,1201,0
2025-02-01,2025,2,KBS,SVOD,2023 KBS 창작동요대회,T2023-0003,338,291,0
2025-02-01,2025,2,KBS,SVOD,2022 KBS 창작동요대회,T2022-0002,39,34,0
2025-02-01,2025,2,KBS,SVOD,국민MC 송해 추모 특집 다큐 내 인생 딩동댕,T2022-0639,860,740,0
2025-02-01,2025,2,KBS,SVOD,백종원 클라쓰,T2021-0292,162643,139873,0
2025-02-01,2025,2,KBS,SVOD,2022 KBS 가요대축제,T2022-0910,16012,13770,0
2025-02-01,2025,2,KBS,SVOD,2021 KBS 가요대축제,T2021-0527,4949,4256,0
2025-02-01,2025,2,KBS,SVOD,대국민 토크쇼 안녕하세요,T2010-1328,1048888,902044,0
2025-02-01,2025,2,KBS,SVOD,개그 콘서트,T2000-0065,13157766,11315679,0
2025-02-01,2025,2,KBS,SVOD,1박2일 시즌2,CA2012-2013,1001420,861221,0
2025-02-01,2025,2,KBS,SVOD,노래가 좋아,T2016-0626,85171,73247,0
2025-02-01,2025,2,KBS,SVOD,가요무대,T2000-0113,1955384,1681630,0
2025-02-01,2025,2,KBS,SVOD,배틀 트립,T2016-0133,298250,256495,0
2025-02-01,2025,2,KBS,SVOD,해피 투게더3,T2001-0932,436587,375465,0
2025-02-01,2025,2,KBS,SVOD,우리동네 예체능,T2013-0145,404571,347931,0
2025-02-01,2025,2,KBS,SVOD,청춘불패,T2009-0701,143445,123363,0
2025-02-01,2025,2,KBS,SVOD,대화의 희열3,T2021-0229,81835,70378,0
2025-02-01,2025,2,KBS,SVOD,언니들의 슬램덩크,T2016-0132,431814,371360,0
2025-02-01,2025,2,KBS,SVOD,2021 KBS 연기대상,T2021-0532,7445,6403,0
2025-02-01,2025,2,KBS,SVOD,대화의 희열2,T2019-0027,347908,299201,0
2025-02-01,2025,2,KBS,SVOD,남자의 자격,T2009-0940,382681,329106,0
2025-02-01,2025,2,KBS,SVOD,제 42회 청룡영화상 시상식,T2021-0531,4280,3681,0
2025-02-01,2025,2,KBS,SVOD,트롯 전국체전,T2020-0376,423410,364133,0
2025-02-01,2025,2,KBS,SVOD,우리가 사랑한 그 노래 새가수,T2021-0248,72657,62485,0
2025-02-01,2025,2,KBS,SVOD,전국노래자랑,T2000-0054,1618968,1392312,0
2025-02-01,2025,2,KBS,SVOD,뮤직뱅크,T2000-0027,359470,309144,0
2025-02-01,2025,2,KBS,SVOD,청춘FC 헝그리 일레븐,T2015-0238,104459,89835,0
2025-02-01,2025,2,KBS,SVOD,거기가 어딘데??,T2018-0220,71503,61493,0
2025-02-01,2025,2,KBS,SVOD,인간의 조건 - 집으로,T2012-0785,125351,107802,0
2025-02-01,2025,2,KBS,SVOD,연중 플러스,T2020-0378,2985,2567,0
2025-02-01,2025,2,KBS,SVOD,대화의 희열,T2018-0511,73985,63627,0
2025-02-01,2025,2,KBS,SVOD,정해인의 걸어보고서,T2019-0368,98232,84480,0
2025-02-01,2025,2,KBS,SVOD,공포의 쿵쿵따,T2002-0064,220745,189841,0
2025-02-01,2025,2,KBS,SVOD,아이돌 리부팅 프로젝트 더 유닛,T2017-0677,119875,103093,0
2025-02-01,2025,2,KBS,SVOD,김생민의 영수증 시즌1,T2017-0661,25816,22202,0
2025-02-01,2025,2,KBS,SVOD,트롯 매직유랑단,T2021-0085,84643,72793,0
2025-02-01,2025,2,KBS,SVOD,위기탈출 넘버원,T2005-0396,62090,53397,0
2025-02-01,2025,2,KBS,SVOD,열린음악회,T2000-0096,210163,180740,0
2025-02-01,2025,2,KBS,SVOD,철부지 브로망스 -절찬상영중-,T2017-0707,28523,24530,0
2025-02-01,2025,2,KBS,SVOD,노래 싸움 승부,T2016-0657,57411,49373,0
2025-02-01,2025,2,KBS,SVOD,2021 스페셜 토크쇼 <Let's BTS>,T2021-0086,0,0,0
2025-02-01,2025,2,KBS,SVOD,댄싱 하이,T2018-0433,10263,8826,0
2025-02-01,2025,2,KBS,SVOD,위 캔 게임,T2020-1468,8049,6922,0
2025-02-01,2025,2,KBS,SVOD,나는남자다,T2014-0119,24856,21376,0
2025-02-01,2025,2,KBS,SVOD,청춘불패 2,T2011-0916,50079,43068,0
2025-02-01,2025,2,KBS,SVOD,으라차차 만수로,T2019-0095,14671,12617,0
2025-02-01,2025,2,KBS,SVOD,콘서트 7080,T2004-0105,43597,37493,0
2025-02-01,2025,2,KBS,SVOD,용감한 가족,T2014-0853,24621,21174,0
2025-02-01,2025,2,KBS,SVOD,씨름의 희열,T2019-0343,49273,42375,0
2025-02-01,2025,2,KBS,SVOD,추석특집,CA9999-9999,32388,27854,0
2025-02-01,2025,2,KBS,SVOD,땅만 빌리지,T2020-1566,14506,0,20106
2025-02-01,2025,2,KBS,SVOD,김생민의 영수증,T2017-0661,7260,6244,0
2025-02-01,2025,2,KBS,SVOD,하룻밤만 재워줘,T2017-0763,15134,13015,0
2025-02-01,2025,2,KBS,SVOD,슈퍼맨이 돌아왔다 미공개 X파일,T2013-0476,45311,0,31718
2025-02-01,2025,2,KBS,SVOD,나를 돌아봐,T2015-0205,6190,5323,0
2025-02-01,2025,2,KBS,SVOD,출발 드림팀 시즌2,T2009-0698,32475,27929,0
2025-02-01,2025,2,KBS,SVOD,퀴즈 위의 아이돌,T2020-0387,6145,5285,0
2025-02-01,2025,2,KBS,SVOD,수미산장,T2021-0039,6687,0,3979
2025-02-01,2025,2,KBS,SVOD,KBS 송년특집 We're HERO 임영웅,T2021-0518,0,0,0
2025-02-01,2025,2,KBS,SVOD,악인전,T2020-0144,4825,4150,0
2025-02-01,2025,2,KBS,SVOD,놓친 예능 따라잡기,T2020-1628,16221,13950,0
2025-02-01,2025,2,KBS,SVOD,축구 야구 말구,T2020-1467,2700,2322,0
2025-02-01,2025,2,KBS,SVOD,김승우의 승승장구,T2010-0040,17758,15272,0
2025-02-01,2025,2,KBS,SVOD,2020 KBS 가요대축제,T2020-1623,2610,2245,0
2025-02-01,2025,2,KBS,SVOD,컴백홈,T2021-0047,7186,6180,0
2025-02-01,2025,2,KBS,SVOD,스튜디오 K,T2020-0307,63846,54908,0
2025-02-01,2025,2,KBS,SVOD,웃음 충전소 - 타짱 스페셜,V2007-0019,5402,4646,0
